ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u64, SumSQ.u64, Count.u64, Min.u64, Max.u64
rtr_0x0x0, send_bit_count, port0, Accumulator, 755792438438, 0, 22720, 9264640, 56, 360, 424
rtr_0x0x0, send_packet_count, port0, Accumulator, 755792438438, 0, 56, 56, 56, 1, 1
rtr_0x0x0, output_port_stalls, port0, Accumulator, 755792438438, 0, 0, 0, 0, 0, 0
rtr_0x0x0, idle_time, port0, Accumulator, 755792438438, 0, 755792161174, 5948676043217932894, 57, 3262040, 638925365030
rtr_0x0x0, width_adj_count, port0, Accumulator, 755792438438, 0, 0, 0, 0, 0, 0
rtr_0x0x0, send_bit_count, port2, Accumulator, 755792438438, 0, 22720, 9264640, 56, 360, 424
rtr_0x0x0, send_packet_count, port2, Accumulator, 755792438438, 0, 56, 56, 56, 1, 1
rtr_0x0x0, output_port_stalls, port2, Accumulator, 755792438438, 0, 0, 0, 0, 0, 0
rtr_0x0x0, idle_time, port2, Accumulator, 755792438438, 0, 755792161174, 6114029836295935854, 57, 3131975, 638925494428
rtr_0x0x0, width_adj_count, port2, Accumulator, 755792438438, 0, 0, 0, 0, 0, 0
rtr_0x0x0, send_bit_count, port4, Accumulator, 755792438438, 0, 154178640, 2473227262080, 12462, 104, 16384
rtr_0x0x0, send_packet_count, port4, Accumulator, 755792438438, 0, 12462, 12462, 12462, 1, 1
rtr_0x0x0, output_port_stalls, port4, Accumulator, 755792438438, 0, 0, 0, 0, 0, 0
rtr_0x0x0, idle_time, port4, Accumulator, 755792438438, 0, 754185485610, 18352588806626779956, 3363, 930469, 2457704137
rtr_0x0x0, width_adj_count, port4, Accumulator, 755792438438, 0, 0, 0, 0, 0, 0
rtr_0x0x0, send_bit_count, port6, Accumulator, 755792438438, 0, 154178640, 2473227262080, 12462, 104, 16384
rtr_0x0x0, send_packet_count, port6, Accumulator, 755792438438, 0, 12462, 12462, 12462, 1, 1
rtr_0x0x0, output_port_stalls, port6, Accumulator, 755792438438, 0, 0, 0, 0, 0, 0
rtr_0x0x0, idle_time, port6, Accumulator, 755792438438, 0, 754185485610, 486695755104482794, 9216, 69372, 2457627537
rtr_0x0x0, width_adj_count, port6, Accumulator, 755792438438, 0, 0, 0, 0, 0, 0
rtr_0x0x0, xbar_stalls, port0, Accumulator, 755792438438, 0, 0, 0, 0, 0, 0
rtr_0x0x0, xbar_stalls, port1, Accumulator, 755792438438, 0, 0, 0, 0, 0, 0
rtr_0x0x0, xbar_stalls, port2, Accumulator, 755792438438, 0, 0, 0, 0, 0, 0
rtr_0x0x0, xbar_stalls, port3, Accumulator, 755792438438, 0, 0, 0, 0, 0, 0
rtr_0x0x0, xbar_stalls, port4, Accumulator, 755792438438, 0, 0, 0, 0, 0, 0
rtr_0x0x0, xbar_stalls, port5, Accumulator, 755792438438, 0, 0, 0, 0, 0, 0
rtr_0x0x0, xbar_stalls, port6, Accumulator, 755792438438, 0, 0, 0, 0, 0, 0
