==================================================
 Topology          : 3D Torus 8x8x8 - MiniMD
 Routers           : 512
 Nodes per router  : 2  (local_ports)
 Total nodes       : 1024
 Total MPI ranks   : 1024
 PPN (ranks/node)  : 2   <-- should be 2
 Stats CSV         : /Users/stephenrajva/Downloads/HPC-Upload 2/SST_Stimulator/MiniMD/Torus/PPN_2/results/minimd_torus_8x8x8_ppn2_nodes1024_stats.csv
==================================================
180000:0:1023:EmberEngine:AllPingPong:generate:59: rank=1023 size=1024
180000:0:1022:EmberEngine:AllPingPong:generate:59: rank=1022 size=1024
180000:0:1021:EmberEngine:AllPingPong:generate:59: rank=1021 size=1024
180000:0:1020:EmberEngine:AllPingPong:generate:59: rank=1020 size=1024
180000:0:1019:EmberEngine:AllPingPong:generate:59: rank=1019 size=1024
180000:0:1018:EmberEngine:AllPingPong:generate:59: rank=1018 size=1024
180000:0:1017:EmberEngine:AllPingPong:generate:59: rank=1017 size=1024
180000:0:1016:EmberEngine:AllPingPong:generate:59: rank=1016 size=1024
180000:0:1015:EmberEngine:AllPingPong:generate:59: rank=1015 size=1024
180000:0:1014:EmberEngine:AllPingPong:generate:59: rank=1014 size=1024
180000:0:1013:EmberEngine:AllPingPong:generate:59: rank=1013 size=1024
180000:0:1012:EmberEngine:AllPingPong:generate:59: rank=1012 size=1024
180000:0:1011:EmberEngine:AllPingPong:generate:59: rank=1011 size=1024
180000:0:1010:EmberEngine:AllPingPong:generate:59: rank=1010 size=1024
180000:0:1009:EmberEngine:AllPingPong:generate:59: rank=1009 size=1024
180000:0:1008:EmberEngine:AllPingPong:generate:59: rank=1008 size=1024
180000:0:1007:EmberEngine:AllPingPong:generate:59: rank=1007 size=1024
180000:0:1006:EmberEngine:AllPingPong:generate:59: rank=1006 size=1024
180000:0:1005:EmberEngine:AllPingPong:generate:59: rank=1005 size=1024
180000:0:1004:EmberEngine:AllPingPong:generate:59: rank=1004 size=1024
180000:0:1003:EmberEngine:AllPingPong:generate:59: rank=1003 size=1024
180000:0:1002:EmberEngine:AllPingPong:generate:59: rank=1002 size=1024
180000:0:1001:EmberEngine:AllPingPong:generate:59: rank=1001 size=1024
180000:0:1000:EmberEngine:AllPingPong:generate:59: rank=1000 size=1024
180000:0:999:EmberEngine:AllPingPong:generate:59: rank=999 size=1024
180000:0:998:EmberEngine:AllPingPong:generate:59: rank=998 size=1024
180000:0:997:EmberEngine:AllPingPong:generate:59: rank=997 size=1024
180000:0:996:EmberEngine:AllPingPong:generate:59: rank=996 size=1024
180000:0:995:EmberEngine:AllPingPong:generate:59: rank=995 size=1024
180000:0:994:EmberEngine:AllPingPong:generate:59: rank=994 size=1024
180000:0:993:EmberEngine:AllPingPong:generate:59: rank=993 size=1024
180000:0:992:EmberEngine:AllPingPong:generate:59: rank=992 size=1024
180000:0:991:EmberEngine:AllPingPong:generate:59: rank=991 size=1024
180000:0:990:EmberEngine:AllPingPong:generate:59: rank=990 size=1024
180000:0:989:EmberEngine:AllPingPong:generate:59: rank=989 size=1024
180000:0:988:EmberEngine:AllPingPong:generate:59: rank=988 size=1024
180000:0:987:EmberEngine:AllPingPong:generate:59: rank=987 size=1024
180000:0:986:EmberEngine:AllPingPong:generate:59: rank=986 size=1024
180000:0:985:EmberEngine:AllPingPong:generate:59: rank=985 size=1024
180000:0:984:EmberEngine:AllPingPong:generate:59: rank=984 size=1024
180000:0:983:EmberEngine:AllPingPong:generate:59: rank=983 size=1024
180000:0:982:EmberEngine:AllPingPong:generate:59: rank=982 size=1024
180000:0:981:EmberEngine:AllPingPong:generate:59: rank=981 size=1024
180000:0:980:EmberEngine:AllPingPong:generate:59: rank=980 size=1024
180000:0:979:EmberEngine:AllPingPong:generate:59: rank=979 size=1024
180000:0:978:EmberEngine:AllPingPong:generate:59: rank=978 size=1024
180000:0:977:EmberEngine:AllPingPong:generate:59: rank=977 size=1024
180000:0:976:EmberEngine:AllPingPong:generate:59: rank=976 size=1024
180000:0:975:EmberEngine:AllPingPong:generate:59: rank=975 size=1024
180000:0:974:EmberEngine:AllPingPong:generate:59: rank=974 size=1024
180000:0:973:EmberEngine:AllPingPong:generate:59: rank=973 size=1024
180000:0:972:EmberEngine:AllPingPong:generate:59: rank=972 size=1024
180000:0:971:EmberEngine:AllPingPong:generate:59: rank=971 size=1024
180000:0:970:EmberEngine:AllPingPong:generate:59: rank=970 size=1024
180000:0:969:EmberEngine:AllPingPong:generate:59: rank=969 size=1024
180000:0:968:EmberEngine:AllPingPong:generate:59: rank=968 size=1024
180000:0:967:EmberEngine:AllPingPong:generate:59: rank=967 size=1024
180000:0:966:EmberEngine:AllPingPong:generate:59: rank=966 size=1024
180000:0:965:EmberEngine:AllPingPong:generate:59: rank=965 size=1024
180000:0:964:EmberEngine:AllPingPong:generate:59: rank=964 size=1024
180000:0:963:EmberEngine:AllPingPong:generate:59: rank=963 size=1024
180000:0:962:EmberEngine:AllPingPong:generate:59: rank=962 size=1024
180000:0:961:EmberEngine:AllPingPong:generate:59: rank=961 size=1024
180000:0:960:EmberEngine:AllPingPong:generate:59: rank=960 size=1024
180000:0:959:EmberEngine:AllPingPong:generate:59: rank=959 size=1024
180000:0:958:EmberEngine:AllPingPong:generate:59: rank=958 size=1024
180000:0:957:EmberEngine:AllPingPong:generate:59: rank=957 size=1024
180000:0:956:EmberEngine:AllPingPong:generate:59: rank=956 size=1024
